SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.P.psi,Flag.Air.BP.psi,Flag.Sensor.Depth.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
DOW04055002,2015-09-19,18:30:00,2015-09-19 18:30:00,18.616,9727221,922,21.951,14.2011,14.1254,0.175,10229543,922,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 18:30:00,,18.616,,21.951,,14.2011,,14.1254,,0.175
DOW04055002,2015-09-19,19:00:00,2015-09-19 19:00:00,18.521,9727221,923,21.473,14.2006,14.1235,0.178,10229543,923,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 19:00:00,,18.521,,21.473,,14.2006,,14.1235,,0.178
DOW04055002,2015-09-19,19:30:00,2015-09-19 19:30:00,18.521,9727221,924,20.901,14.203,14.1283,0.173,10229543,924,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 19:30:00,,18.521,,20.901,,14.203,,14.1283,,0.173
DOW04055002,2015-09-19,20:00:00,2015-09-19 20:00:00,18.426,9727221,925,20.234,14.2024,14.1281,0.172,10229543,925,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 20:00:00,,18.426,,20.234,,14.2024,,14.1281,,0.172
DOW04055002,2015-09-19,20:30:00,2015-09-19 20:30:00,18.426,9727221,926,19.758,14.207,14.1333,0.17,10229543,926,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 20:30:00,,18.426,,19.758,,14.207,,14.1333,,0.17
DOW04055002,2015-09-19,21:00:00,2015-09-19 21:00:00,18.331,9727221,927,19.282,14.2134,14.1362,0.178,10229543,927,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 21:00:00,,18.331,,19.282,,14.2134,,14.1362,,0.178
DOW04055002,2015-09-19,21:30:00,2015-09-19 21:30:00,18.331,9727221,928,19.187,14.218,14.1452,0.168,10229543,928,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 21:30:00,,18.331,,19.187,,14.218,,14.1452,,0.168
DOW04055002,2015-09-19,22:00:00,2015-09-19 22:00:00,18.331,9727221,929,19.092,14.2157,14.1448,0.164,10229543,929,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 22:00:00,,18.331,,19.092,,14.2157,,14.1448,,0.164
DOW04055002,2015-09-19,22:30:00,2015-09-19 22:30:00,18.236,9727221,930,18.996,14.2151,14.1422,0.169,10229543,930,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 22:30:00,,18.236,,18.996,,14.2151,,14.1422,,0.169
DOW04055002,2015-09-19,23:00:00,2015-09-19 23:00:00,18.331,9727221,931,19.092,14.2225,14.1519,0.163,10229543,931,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 23:00:00,,18.331,,19.092,,14.2225,,14.1519,,0.163
DOW04055002,2015-09-19,23:30:00,2015-09-19 23:30:00,18.331,9727221,932,18.996,14.2295,14.1492,0.186,10229543,932,,P,P,P,P,P,9,19,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-19 23:30:00,,18.331,,18.996,,14.2295,,14.1492,,0.186
DOW04055002,2015-09-20,00:00:00,2015-09-20 00:00:00,18.331,9727221,933,18.996,14.2318,14.1561,0.175,10229543,933,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 00:00:00,,18.331,,18.996,,14.2318,,14.1561,,0.175
DOW04055002,2015-09-20,00:30:00,2015-09-20 00:30:00,18.426,9727221,934,18.806,14.2691,14.1671,0.236,10229543,934,,P,P,P,P,S,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,,2015-09-20 00:30:00,,18.426,,18.806,,14.2691,,14.1671,,0.236
DOW04055002,2015-09-20,01:00:00,2015-09-20 01:00:00,18.236,9727221,935,18.14,14.2797,14.167,0.26,10229543,935,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 01:00:00,,18.236,,18.14,,14.2797,,14.167,,0.26
DOW04055002,2015-09-20,01:30:00,2015-09-20 01:30:00,18.14,9727221,936,17.76,14.2791,14.168,0.257,10229543,936,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 01:30:00,,18.14,,17.76,,14.2791,,14.168,,0.257
DOW04055002,2015-09-20,02:00:00,2015-09-20 02:00:00,18.045,9727221,937,17.57,14.2764,14.1673,0.252,10229543,937,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 02:00:00,,18.045,,17.57,,14.2764,,14.1673,,0.252
DOW04055002,2015-09-20,02:30:00,2015-09-20 02:30:00,18.045,9727221,938,17.379,14.281,14.1713,0.253,10229543,938,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 02:30:00,,18.045,,17.379,,14.281,,14.1713,,0.253
DOW04055002,2015-09-20,03:00:00,2015-09-20 03:00:00,18.045,9727221,939,17.284,14.2855,14.1686,0.27,10229543,939,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 03:00:00,,18.045,,17.284,,14.2855,,14.1686,,0.27
DOW04055002,2015-09-20,03:30:00,2015-09-20 03:30:00,17.95,9727221,940,17.189,14.2851,14.1683,0.27,10229543,940,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 03:30:00,,17.95,,17.189,,14.2851,,14.1683,,0.27
DOW04055002,2015-09-20,04:00:00,2015-09-20 04:00:00,17.95,9727221,941,17.189,14.2804,14.166,0.264,10229543,941,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 04:00:00,,17.95,,17.189,,14.2804,,14.166,,0.264
DOW04055002,2015-09-20,04:30:00,2015-09-20 04:30:00,17.95,9727221,942,17.189,14.2781,14.1613,0.27,10229543,942,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 04:30:00,,17.95,,17.189,,14.2781,,14.1613,,0.27
DOW04055002,2015-09-20,05:00:00,2015-09-20 05:00:00,17.95,9727221,943,17.189,14.2804,14.1683,0.259,10229543,943,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 05:00:00,,17.95,,17.189,,14.2804,,14.1683,,0.259
DOW04055002,2015-09-20,05:30:00,2015-09-20 05:30:00,17.855,9727221,944,17.189,14.2777,14.166,0.258,10229543,944,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 05:30:00,,17.855,,17.189,,14.2777,,14.166,,0.258
DOW04055002,2015-09-20,06:00:00,2015-09-20 06:00:00,17.855,9727221,945,17.094,14.2777,14.1679,0.254,10229543,945,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 06:00:00,,17.855,,17.094,,14.2777,,14.1679,,0.254
DOW04055002,2015-09-20,06:30:00,2015-09-20 06:30:00,17.855,9727221,946,17.189,14.28,14.1706,0.253,10229543,946,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 06:30:00,,17.855,,17.189,,14.28,,14.1706,,0.253
DOW04055002,2015-09-20,07:00:00,2015-09-20 07:00:00,17.855,9727221,947,17.094,14.2822,14.1727,0.253,10229543,947,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 07:00:00,,17.855,,17.094,,14.2822,,14.1727,,0.253
DOW04055002,2015-09-20,07:30:00,2015-09-20 07:30:00,17.855,9727221,948,17.189,14.2845,14.1753,0.252,10229543,948,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 07:30:00,,17.855,,17.189,,14.2845,,14.1753,,0.252
DOW04055002,2015-09-20,08:00:00,2015-09-20 08:00:00,17.855,9727221,949,17.284,14.2868,14.1827,0.241,10229543,949,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 08:00:00,,17.855,,17.284,,14.2868,,14.1827,,0.241
DOW04055002,2015-09-20,08:30:00,2015-09-20 08:30:00,17.855,9727221,950,17.284,14.2914,14.185,0.246,10229543,950,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 08:30:00,,17.855,,17.284,,14.2914,,14.185,,0.246
DOW04055002,2015-09-20,09:00:00,2015-09-20 09:00:00,17.76,9727221,951,17.189,14.2955,14.1892,0.246,10229543,951,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 09:00:00,,17.76,,17.189,,14.2955,,14.1892,,0.246
DOW04055002,2015-09-20,09:30:00,2015-09-20 09:30:00,17.76,9727221,952,17.189,14.2978,14.194,0.24,10229543,952,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 09:30:00,,17.76,,17.189,,14.2978,,14.194,,0.24
DOW04055002,2015-09-20,10:00:00,2015-09-20 10:00:00,17.76,9727221,953,17.284,14.3001,14.1966,0.239,10229543,953,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 10:00:00,,17.76,,17.284,,14.3001,,14.1966,,0.239
DOW04055002,2015-09-20,10:30:00,2015-09-20 10:30:00,17.76,9727221,954,17.379,14.3025,14.1992,0.239,10229543,954,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 10:30:00,,17.76,,17.379,,14.3025,,14.1992,,0.239
DOW04055002,2015-09-20,11:00:00,2015-09-20 11:00:00,17.76,9727221,955,17.094,14.3048,14.2053,0.23,10229543,955,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 11:00:00,,17.76,,17.094,,14.3048,,14.2053,,0.23
DOW04055002,2015-09-20,11:30:00,2015-09-20 11:30:00,17.665,9727221,956,16.999,14.3019,14.2002,0.235,10229543,956,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 11:30:00,,17.665,,16.999,,14.3019,,14.2002,,0.235
DOW04055002,2015-09-20,12:00:00,2015-09-20 12:00:00,17.665,9727221,957,16.999,14.3019,14.1979,0.24,10229543,957,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 12:00:00,,17.665,,16.999,,14.3019,,14.1979,,0.24
DOW04055002,2015-09-20,12:30:00,2015-09-20 12:30:00,17.665,9727221,958,16.999,14.3042,14.2025,0.235,10229543,958,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 12:30:00,,17.665,,16.999,,14.3042,,14.2025,,0.235
DOW04055002,2015-09-20,13:00:00,2015-09-20 13:00:00,17.665,9727221,959,17.094,14.3088,14.2005,0.25,10229543,959,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 13:00:00,,17.665,,17.094,,14.3088,,14.2005,,0.25
DOW04055002,2015-09-20,13:30:00,2015-09-20 13:30:00,17.76,9727221,960,17.094,14.3209,14.1982,0.283,10229543,960,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 13:30:00,,17.76,,17.094,,14.3209,,14.1982,,0.283
DOW04055002,2015-09-20,14:00:00,2015-09-20 14:00:00,17.76,9727221,961,17.094,14.33,14.1889,0.326,10229543,961,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 14:00:00,,17.76,,17.094,,14.33,,14.1889,,0.326
DOW04055002,2015-09-20,14:30:00,2015-09-20 14:30:00,17.855,9727221,962,17.284,14.3444,14.1827,0.374,10229543,962,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 14:30:00,,17.855,,17.284,,14.3444,,14.1827,,0.374
DOW04055002,2015-09-20,15:00:00,2015-09-20 15:00:00,17.95,9727221,963,17.76,14.3656,14.1796,0.429,10229543,963,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 15:00:00,,17.95,,17.76,,14.3656,,14.1796,,0.429
DOW04055002,2015-09-20,15:30:00,2015-09-20 15:30:00,18.045,9727221,964,18.14,14.3915,14.1787,0.491,10229543,964,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 15:30:00,,18.045,,18.14,,14.3915,,14.1787,,0.491
DOW04055002,2015-09-20,16:00:00,2015-09-20 16:00:00,18.045,9727221,965,18.331,14.4144,14.1793,0.543,10229543,965,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 16:00:00,,18.045,,18.331,,14.4144,,14.1793,,0.543
DOW04055002,2015-09-20,16:30:00,2015-09-20 16:30:00,18.14,9727221,966,18.14,14.4311,14.1764,0.588,10229543,966,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 16:30:00,,18.14,,18.14,,14.4311,,14.1764,,0.588
DOW04055002,2015-09-20,17:00:00,2015-09-20 17:00:00,18.14,9727221,967,18.331,14.4426,14.1724,0.624,10229543,967,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 17:00:00,,18.14,,18.331,,14.4426,,14.1724,,0.624
DOW04055002,2015-09-20,17:30:00,2015-09-20 17:30:00,18.14,9727221,968,18.426,14.4542,14.1728,0.65,10229543,968,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 17:30:00,,18.14,,18.426,,14.4542,,14.1728,,0.65
DOW04055002,2015-09-20,18:00:00,2015-09-20 18:00:00,18.236,9727221,969,18.331,14.4569,14.17,0.663,10229543,969,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 18:00:00,,18.236,,18.331,,14.4569,,14.17,,0.663
DOW04055002,2015-09-20,18:30:00,2015-09-20 18:30:00,18.236,9727221,970,18.14,14.4616,14.1741,0.664,10229543,970,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 18:30:00,,18.236,,18.14,,14.4616,,14.1741,,0.664
DOW04055002,2015-09-20,19:00:00,2015-09-20 19:00:00,18.236,9727221,971,17.95,14.4616,14.1734,0.666,10229543,971,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 19:00:00,,18.236,,17.95,,14.4616,,14.1734,,0.666
DOW04055002,2015-09-20,19:30:00,2015-09-20 19:30:00,18.236,9727221,972,17.665,14.4662,14.177,0.668,10229543,972,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 19:30:00,,18.236,,17.665,,14.4662,,14.177,,0.668
DOW04055002,2015-09-20,20:00:00,2015-09-20 20:00:00,18.236,9727221,973,17.475,14.4685,14.1786,0.67,10229543,973,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 20:00:00,,18.236,,17.475,,14.4685,,14.1786,,0.67
DOW04055002,2015-09-20,20:30:00,2015-09-20 20:30:00,18.14,9727221,974,17.284,14.4703,14.1779,0.675,10229543,974,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 20:30:00,,18.14,,17.284,,14.4703,,14.1779,,0.675
DOW04055002,2015-09-20,21:00:00,2015-09-20 21:00:00,18.14,9727221,975,17.189,14.4726,14.1799,0.676,10229543,975,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 21:00:00,,18.14,,17.189,,14.4726,,14.1799,,0.676
DOW04055002,2015-09-20,21:30:00,2015-09-20 21:30:00,18.14,9727221,976,16.903,14.4749,14.1859,0.668,10229543,976,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 21:30:00,,18.14,,16.903,,14.4749,,14.1859,,0.668
DOW04055002,2015-09-20,22:00:00,2015-09-20 22:00:00,18.14,9727221,977,16.713,14.4772,14.1876,0.669,10229543,977,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 22:00:00,,18.14,,16.713,,14.4772,,14.1876,,0.669
DOW04055002,2015-09-20,22:30:00,2015-09-20 22:30:00,18.14,9727221,978,16.618,14.4749,14.1825,0.675,10229543,978,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 22:30:00,,18.14,,16.618,,14.4749,,14.1825,,0.675
DOW04055002,2015-09-20,23:00:00,2015-09-20 23:00:00,18.045,9727221,979,16.523,14.4697,14.1753,0.68,10229543,979,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 23:00:00,,18.045,,16.523,,14.4697,,14.1753,,0.68
DOW04055002,2015-09-20,23:30:00,2015-09-20 23:30:00,18.045,9727221,980,16.618,14.472,14.1779,0.679,10229543,980,,P,P,P,P,P,9,20,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-20 23:30:00,,18.045,,16.618,,14.472,,14.1779,,0.679
DOW04055002,2015-09-21,00:00:00,2015-09-21 00:00:00,18.045,9727221,981,16.523,14.4629,14.1729,0.67,10229543,981,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 00:00:00,,18.045,,16.523,,14.4629,,14.1729,,0.67
DOW04055002,2015-09-21,00:30:00,2015-09-21 00:30:00,18.045,9727221,982,16.427,14.4629,14.1702,0.676,10229543,982,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 00:30:00,,18.045,,16.427,,14.4629,,14.1702,,0.676
DOW04055002,2015-09-21,01:00:00,2015-09-21 01:00:00,18.045,9727221,983,16.332,14.4629,14.1722,0.671,10229543,983,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 01:00:00,,18.045,,16.332,,14.4629,,14.1722,,0.671
DOW04055002,2015-09-21,01:30:00,2015-09-21 01:30:00,18.045,9727221,984,16.141,14.4582,14.1692,0.668,10229543,984,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 01:30:00,,18.045,,16.141,,14.4582,,14.1692,,0.668
DOW04055002,2015-09-21,02:00:00,2015-09-21 02:00:00,17.95,9727221,985,16.046,14.4532,14.1666,0.662,10229543,985,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 02:00:00,,17.95,,16.046,,14.4532,,14.1666,,0.662
DOW04055002,2015-09-21,02:30:00,2015-09-21 02:30:00,17.95,9727221,986,15.951,14.4508,14.1638,0.663,10229543,986,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 02:30:00,,17.95,,15.951,,14.4508,,14.1638,,0.663
DOW04055002,2015-09-21,03:00:00,2015-09-21 03:00:00,17.95,9727221,987,15.855,14.4508,14.1635,0.664,10229543,987,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 03:00:00,,17.95,,15.855,,14.4508,,14.1635,,0.664
DOW04055002,2015-09-21,03:30:00,2015-09-21 03:30:00,17.95,9727221,988,15.76,14.4485,14.1632,0.659,10229543,988,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 03:30:00,,17.95,,15.76,,14.4485,,14.1632,,0.659
DOW04055002,2015-09-21,04:00:00,2015-09-21 04:00:00,17.95,9727221,989,15.569,14.4532,14.1648,0.666,10229543,989,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 04:00:00,,17.95,,15.569,,14.4532,,14.1648,,0.666
DOW04055002,2015-09-21,04:30:00,2015-09-21 04:30:00,17.855,9727221,990,15.282,14.4503,14.1661,0.656,10229543,990,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 04:30:00,,17.855,,15.282,,14.4503,,14.1661,,0.656
DOW04055002,2015-09-21,05:00:00,2015-09-21 05:00:00,17.855,9727221,991,15.091,14.4526,14.1702,0.652,10229543,991,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 05:00:00,,17.855,,15.091,,14.4526,,14.1702,,0.652
DOW04055002,2015-09-21,05:30:00,2015-09-21 05:30:00,17.855,9727221,992,14.996,14.4526,14.1699,0.653,10229543,992,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 05:30:00,,17.855,,14.996,,14.4526,,14.1699,,0.653
DOW04055002,2015-09-21,06:00:00,2015-09-21 06:00:00,17.76,9727221,993,14.996,14.4498,14.1699,0.647,10229543,993,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 06:00:00,,17.76,,14.996,,14.4498,,14.1699,,0.647
DOW04055002,2015-09-21,06:30:00,2015-09-21 06:30:00,17.76,9727221,994,14.9,14.4545,14.1718,0.653,10229543,994,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 06:30:00,,17.76,,14.9,,14.4545,,14.1718,,0.653
DOW04055002,2015-09-21,07:00:00,2015-09-21 07:00:00,17.76,9727221,995,14.709,14.459,14.1805,0.643,10229543,995,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 07:00:00,,17.76,,14.709,,14.459,,14.1805,,0.643
DOW04055002,2015-09-21,07:30:00,2015-09-21 07:30:00,17.665,9727221,996,14.613,14.4632,14.1825,0.648,10229543,996,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 07:30:00,,17.665,,14.613,,14.4632,,14.1825,,0.648
DOW04055002,2015-09-21,08:00:00,2015-09-21 08:00:00,17.665,9727221,997,14.804,14.4608,14.1832,0.641,10229543,997,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 08:00:00,,17.665,,14.804,,14.4608,,14.1832,,0.641
DOW04055002,2015-09-21,08:30:00,2015-09-21 08:30:00,17.665,9727221,998,15.091,14.4677,14.1889,0.644,10229543,998,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 08:30:00,,17.665,,15.091,,14.4677,,14.1889,,0.644
DOW04055002,2015-09-21,09:00:00,2015-09-21 09:00:00,17.665,9727221,999,15.378,14.4677,14.1921,0.637,10229543,999,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 09:00:00,,17.665,,15.378,,14.4677,,14.1921,,0.637
DOW04055002,2015-09-21,09:30:00,2015-09-21 09:30:00,17.665,9727221,1000,15.664,14.4677,14.1908,0.64,10229543,1000,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 09:30:00,,17.665,,15.664,,14.4677,,14.1908,,0.64
DOW04055002,2015-09-21,10:00:00,2015-09-21 10:00:00,17.665,9727221,1001,16.141,14.4677,14.1972,0.625,10229543,1001,,P,P,P,P,P,9,21,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-21 10:00:00,,17.665,,16.141,,14.4677,,14.1972,,0.625
